hex	_owner	_iso_region	pop_14	pop_15_64	pop_65
#4F6672	QAT	QA-DA	82500	225000	11500
#67BDCF	QAT	QA-ZA	12500	24500	1200
#96B997	QAT	QA-KH	6400	14500	680
#2826FF	QAT	QA-MS	1100	2600	180
#1D4384	QAT	QA-US	8400	21500	950
#FCB7A3	ROU	RO-SM	74500	255000	46500
#C096B6	ROU	RO-AR	76500	315000	62500
#3F89BE	ROU	RO-BH	105000	415000	78500
#D4C693	ROU	RO-TM	108000	465000	82500
#7021BC	ROU	RO-MH	46500	205000	52500
#D6FCED	ROU	RO-DJ	115000	485000	115000
#75515B	ROU	RO-CL	54500	215000	52500
#6B491A	ROU	RO-TR	72500	285000	92500
#CC7486	ROU	RO-GR	44500	185000	62500
#BFBE99	ROU	RO-CT	118000	495000	86500
#C67252	ROU	RO-OT	76500	315000	92500
#9DB3B3	ROU	RO-CS	52500	225000	46500
#375E9E	ROU	RO-BT	84500	295000	64500
#ED6D79	ROU	RO-IS	155000	565000	94500
#EF24AB	ROU	RO-VS	88500	285000	72500
#361BB3	ROU	RO-GL	105000	425000	74500
#7A5C94	ROU	RO-SV	135000	445000	96500
#94D4D8	ROU	RO-MM	94500	345000	68500
#58A9DA	ROU	RO-TL	42500	175000	34500
#5224A5	ROU	RO-CJ	115000	485000	92500
#0A2817	ROU	RO-BN	58500	205000	42500
#2D71D1	ROU	RO-SJ	46500	165000	36500
#A9675F	ROU	RO-DB	92500	345000	84500
#96708B	ROU	RO-IF	52500	205000	38500
#457873	ROU	RO-AG	105000	425000	115000
#3E9576	ROU	RO-GJ	62500	265000	54500
#56A52C	ROU	RO-HD	74500	325000	76500
#2110E6	ROU	RO-VL	68500	275000	64500
#2B5DDC	ROU	RO-PH	135000	565000	125000
#AFFBFA	ROU	RO-CV	42500	145000	32500
#1A64C2	ROU	RO-VN	68500	255000	62500
#24FA84	ROU	RO-BZ	82500	315000	94500
#4EC5C6	ROU	RO-BV	96500	415000	74500
#FECD12	ROU	RO-SB	72500	295000	56500
#91EBB3	ROU	RO-MS	98500	385000	84500
#28FC57	ROU	RO-HR	56500	215000	44500
#C141DD	ROU	RO-NT	105000	365000	78500
#CCD292	ROU	RO-BC	135000	465000	96500
#42BF1A	ROU	RO-AB	64500	255000	58500
#DEC3A2	ROU	RO-BR	58500	245000	56500
#6AADB6	ROU	RO-IL	52500	195000	44500
#9C3E29	ROU	RO-B	245000	1380000	315000
#14E961	RUS	RU-AL	32000	115000	14500
#75CCA2	RUS	RU-PSK	115000	465000	145000
#D35FFD	RUS	RU-KDA	925000	3250000	945000
#21629B	RUS	RU-KC	36500	92500	11500
#A5E8AD	RUS	RU-KB	185000	565000	84000
#BE436A	RUS	RU-SE	64500	245000	68500
#8BD08E	RUS	RU-IN	86500	285000	34500
#201227	RUS	RU-CE	245000	385000	42500
#529A9C	RUS	RU-DA	685000	1450000	165000
#BD34FF	RUS	RU-MUR	145000	645000	72500
#83AB22	RUS	RU-KR	28500	96500	11500
#BAF6CB	RUS	RU-LEN	245000	1150000	265000
#E97C5C	RUS	RU-KGD	145000	645000	135000
#73ACF2	RUS	RU-SMO	165000	685000	195000
#6366B9	RUS	RU-BRY	215000	825000	265000
#7EB8CD	RUS	RU-KRS	195000	765000	265000
#79BDB8	RUS	RU-BEL	235000	945000	315000
#0ECE4C	RUS	RU-VOR	365000	1450000	485000
#3171FD	RUS	RU-ROS	725000	2750000	865000
#3365F6	RUS	RU-BU	215000	645000	92500
#E20EAC	RUS	RU-TY	58500	185000	24500
#E2854E	RUS	RU-ZAB	245000	785000	115000
#E80CD6	RUS	RU-AMU	165000	615000	98000
#71B451	RUS	RU-YEV	34500	125000	24500
#7FCC70	RUS	RU-KHA	245000	985000	165000
#20F248	RUS	RU-PRI	325000	1350000	265000
#B110C0	RUS	RU-TYU	245000	925000	145000
#69C2AB	RUS	RU-KGN	185000	645000	165000
#1542F9	RUS	RU-OMS	385000	1380000	285000
#FC1D14	RUS	RU-NVS	425000	1850000	385000
#9CC138	RUS	RU-CHE	645000	2250000	685000
#FF29C0	RUS	RU-ALT	465000	1650000	425000
#484F26	RUS	RU-ORE	415000	1350000	385000
#BE7869	RUS	RU-SAR	435000	1650000	485000
#5D769D	RUS	RU-AST	185000	645000	135000
#323C8F	RUS	RU-VGG	425000	1650000	525000
#F02593	RUS	RU-MAG	36500	125000	14500
#CDE02E	RUS	RU-SAK	215000	645000	58500
#EF722B	RUS	RU-CHU	12500	38500	2100
#EAD4B2	RUS	RU-YAN	105000	345000	38500
#B32C5E	RUS	RU-NEN	9800	28500	3200
#40886C	RUS	RU-SA	105000	325000	42500
#8A55DD	RUS	RU-SPE	615000	3250000	865000
#71B31B	RUS	RU-ARK	215000	865000	165000
#A3BB8C	RUS	RU-KYA	545000	1950000	385000
#8E743C	RUS	RU-KL	34500	115000	21500
#BB1FB3	RUS	RU-KAM	64500	245000	26500
#D435E2	RUS	RU-X01~	46500	155000	24500
#44AE45	RUS	RU-BA	845000	2650000	585000
#56C2B6	RUS	RU-SVE	745000	3150000	825000
#21381E	RUS	RU-KHM	315000	965000	68500
#693D44	RUS	RU-LIP	195000	745000	265000
#6188AA	RUS	RU-TAM	185000	725000	265000
#CAE70E	RUS	RU-TOM	175000	715000	135000
#26A7D3	RUS	RU-TA	725000	2450000	585000
#B24178	RUS	RU-ULY	235000	865000	245000
#80608B	RUS	RU-PNZ	225000	845000	315000
#CEBDB9	RUS	RU-KEM	485000	1950000	425000
#8379E5	RUS	RU-ORL	135000	525000	185000
#4528E4	RUS	RU-IRK	465000	1650000	345000
#2C1BF5	RUS	RU-KK	105000	365000	62500
#FBD935	RUS	RU-MO	965000	4450000	1450000
#D3DC77	RUS	RU-KLU	155000	645000	215000
#D7B8C2	RUS	RU-KOS	105000	465000	135000
#48FBE3	RUS	RU-YAR	195000	825000	285000
#145055	RUS	RU-VLA	215000	925000	345000
#B24DC1	RUS	RU-RYA	175000	725000	285000
#F4E892	RUS	RU-IVA	165000	685000	265000
#9D5F4C	RUS	RU-NIZ	525000	2150000	745000
#175959	RUS	RU-TUL	225000	985000	425000
#24E718	RUS	RU-CU	205000	865000	215000
#2446CE	RUS	RU-VLG	205000	845000	225000
#372DEF	RUS	RU-NGR	96500	415000	135000
#5BF781	RUS	RU-TVE	215000	845000	365000
#CD1EA7	RUS	RU-MOW	1350000	7250000	1850000
#B68E4D	RUS	RU-MOS	965000	4450000	1450000
#C3D984	RUS	RU-ME	115000	425000	86500
#9F6626	RUS	RU-KIR	235000	945000	285000
#9A8168	RUS	RU-UD	315000	985000	245000
#EA26FA	RUS	RU-KO	125000	465000	115000
#37859E	RUS	RU-PER	515000	1850000	425000
#C75ABC	RUS	RU-SAM	525000	2150000	585000
#1B646A	RUS	RU-STA	515000	1650000	465000
#D4B82D	RUS	RU-AD	86500	265000	82500
#91F64E	RWA	RW-02	1850000	1950000	115000
#C09555	RWA	RW-05	985000	1050000	58000
#82A9CF	RWA	RW-04	725000	785000	42000
#F0CE16	RWA	RW-03	325000	365000	18500
#9B58B4	RWA	RW-01	245000	465000	18500
#EAFEB6	SAH	EH-X01~	145000	215000	12500
#A2DA7D	SAU	SA-04	325000	645000	28500
#44C9F0	SAU	SA-08	145000	285000	14500
#51A078	SAU	SA-12	82500	165000	8400
#B3D079	SAU	SA-10	365000	725000	34500
#425AF4	SAU	SA-14	245000	485000	22500
#2A92D5	SAU	SA-09	125000	245000	11500
#403987	SAU	SA-07	105000	215000	9800
#B67A1A	SAU	SA-03	385000	765000	36500
#F55FE8	SAU	SA-02	1150000	2450000	115000
#E81475	SAU	SA-01	1350000	2850000	135000
#120E5A	SAU	SA-05	365000	745000	34500
#A6F756	SAU	SA-06	215000	425000	21500
#38D738	SAU	SA-11	86500	175000	8600
#A08F2D	SDN	SD-DE	145000	185000	10500
#282E24	SDN	SD-DS	185000	245000	13500
#66ABDB	SDN	SD-GD	615000	785000	42500
#D37C10	SDN	SD-NB	325000	415000	22500
#D0911D	SDN	SD-SI	145000	185000	10500
#EE7844	SDN	SD-NO	345000	445000	24500
#BA19DF	SDN	SD-NR	285000	365000	19500
#CFBE38	SDN	SD-DN	165000	215000	11500
#AAEA24	SDN	SD-DW	215000	275000	14500
#4D2FD0	SDN	SD-RS	215000	275000	14500
#EBB772	SDN	SD-KA	625000	815000	44500
#EC3B81	SDN	SD-NW	385000	495000	27500
#BA27F0	SDN	SD-KS	565000	725000	38500
#DD6761	SDN	SD-DS	185000	245000	13500
#C66DEA	SDN	SD-GZ	1150000	1450000	78000
#C52E32	SDN	SD-KH	1550000	2650000	115000
#A7DCD7	SDN	SD-KN	645000	825000	44500
#D0BE0C	SDS	SS-EE	315000	385000	21500
#9A2EEA	SDS	SS-BW	365000	445000	24500
#6ACA83	SDS	SS-EW	245000	305000	16500
#17C016	SDS	SS-EC	385000	485000	26500
#79B271	SDS	SS-NU	245000	305000	16500
#EB705E	SDS	SS-JG	465000	585000	31500
#24F8B4	SDS	SS-UY	325000	405000	22500
#17C52F	SDS	SS-BN	245000	305000	16500
#AA33DD	SDS	SS-LK	285000	365000	19500
#BAC4F6	SDS	SS-WR	265000	335000	18500
#C15BD3	SEN	SN-KE	285000	325000	24500
#E19A4B	SEN	SN-TC	515000	585000	44500
#69FA3A	SEN	SN-KD	185000	215000	16500
#78F1B9	SEN	SN-SE	86500	98500	7400
#9A49BB	SEN	SN-ZG	185000	215000	16500
#16D177	SEN	SN-SL	325000	375000	28500
#12E9C7	SEN	SN-MT	215000	245000	18500
#A2E896	SEN	SN-KA	345000	395000	29500
#7FEDDA	SEN	SN-KL	315000	365000	27500
#942778	SEN	SN-FK	265000	305000	23500
#36AFAA	SEN	SN-LG	325000	375000	28500
#E44C31	SEN	SN-TH	565000	645000	48500
#158A59	SEN	SN-DK	865000	1250000	64500
#6BD6B4	SEN	SN-DB	425000	485000	36500
#A09988	SGP	SG-05	215000	645000	68000
#9C9840	SGP	SG-01	245000	725000	78000
#1EE491	SGP	SG-04	185000	545000	58000
#D47DEF	SGP	SG-02	195000	585000	62000
#20BB9F	SGP	SG-03	145000	435000	46000
#728890	SGS	GS-X01~	0	30	0
#9B7A76	SHN	SH-TA	40	185	35
#145D80	SHN	SH-HL	320	1550	280
#4B6842	SHN	SH-AC	145	720	135
#51B55E	SLB	SB-RB	2650	3850	240
#C1AD4C	SLB	SB-MK	12500	16500	1100
#9FFE30	SLB	SB-TE	2450	3250	210
#E19494	SLB	SB-ML	54500	62500	3800
#A36E59	SLB	SB-CT	18500	31500	1200
#1747E5	SLB	SB-GU	18500	22500	1400
#38F523	SLB	SB-CE	9200	11500	650
#34B6E4	SLB	SB-CH	11500	14500	850
#324DBA	SLB	SB-IS	10500	12500	750
#D291E5	SLB	SB-CH	11500	14500	850
#D77A19	SLE	SL-N	685000	765000	48000
#54B7E2	SLE	SL-E	465000	545000	34000
#7A270F	SLE	SL-S	425000	515000	31000
#816433	SLE	SL-W	415000	565000	22000
#0A98F7	SLV	SV-AH	125000	165000	21000
#318E40	SLV	SV-SA	185000	245000	28000
#8B9D9E	SLV	SV-CH	72500	94500	10500
#2E70AE	SLV	SV-CA	58500	76500	9200
#FF19D5	SLV	SV-MO	68500	88500	10500
#D16B99	SLV	SV-SM	165000	235000	28000
#EA87B1	SLV	SV-UN	105000	135000	16500
#98C6FC	SLV	SV-SO	165000	215000	26500
#D66C79	SLV	SV-LI	625000	945000	84000
#431CCE	SLV	SV-PA	64500	86500	9800
#954C87	SLV	SV-SV	92000	115000	12500
#2C4F1F	SLV	SV-US	135000	175000	21000
#923F5D	SLV	SV-CU	86500	105000	12500
#8DBEB9	SLV	SV-SS	585000	965000	92000
#797E0D	SMR	SM-09	740	1850	420
#42B43B	SOL	-99-X11~	14500	18500	1200
#453A4F	SOM	SO-NU	52500	58500	2800
#73D595	SOM	SO-MU	96500	115000	5400
#5DB477	SOM	SO-GA	165000	185000	9200
#5128E2	SOM	SO-HI	105000	118000	5800
#1EF9EB	SOM	SO-BK	155000	175000	8400
#2C59B1	SOM	SO-GE	135000	155000	7200
#8E6B11	SOM	SO-BR	125000	145000	6800
#E786AC	SOM	SO-JH	105000	125000	5600
#27AD8D	SOM	SO-JD	54500	62500	2800
#0D3BBD	SOM	SO-SH	265000	295000	14500
#4E7A2A	SOM	SO-BN	415000	545000	24500
#FE5A2B	SOM	SO-SD	24500	28500	1200
#14A9CA	SOM	SO-BY	165000	185000	9200
#0CA349	SPM	PM-X01~	1250	4150	650
#301893	SPM	PM-X02~	140	420	60
#F614E6	SRB	RS-01	32500	135000	31500
#2B1FEF	SRB	RS-05	31500	128000	29500
#8963FF	SRB	RS-03	28500	115000	28500
#A5CE62	SRB	RS-24	38500	155000	36500
#A6C9CA	SRB	RS-14	24500	98000	24500
#55D197	SRB	RS-15	36500	145000	38500
#0B4EDB	SRB	RS-22	42500	175000	44500
#EB5569	SRB	RS-23	38500	155000	38500
#B01B7C	SRB	RS-18	54500	215000	52500
#306450	SRB	RS-19	34500	135000	36500
#682FCE	SRB	RS-21	36500	145000	38500
#7B9FDD	SRB	RS-16	24500	96500	26500
#E01166	SRB	RS-07	54500	215000	51500
#5E67C5	SRB	RS-08	56500	205000	58500
#E430D5	SRB	RS-06	105000	415000	94000
#60A5D6	SRB	RS-02	28500	115000	32500
#C68795	SRB	RS-04	32500	125000	34500
#85E648	SRB	RS-11	54500	205000	56500
#5F9391	SRB	RS-00	245000	1080000	245000
#320EAC	SRB	RS-10	46500	185000	48500
#B8BAE9	SRB	RS-20	68500	265000	64500
#D136D6	SRB	RS-13	34500	135000	36500
#32A7DC	SRB	RS-12	48500	185000	46500
#41AF80	SRB	RS-17	36500	145000	38500
#BF23DA	SRB	RS-09	42500	165000	41500
#937AE7	STP	ST-S	1450	3250	240
#B9BD9B	STP	ST-P	56500	72500	4800
#B85250	SUR	SR-SI	24500	42500	3800
#53D947	SUR	SR-NI	14500	21500	1600
#46E968	SUR	SR-MA	6800	9400	850
#8F367F	SUR	SR-CR	850	1450	120
#44F590	SUR	SR-SA	6200	9800	820
#639596	SUR	SR-WA	34500	58500	4600
#7BD6BA	SUR	SR-PM	68500	155000	18500
#326DEE	SUR	SR-CM	6400	8600	650
#5C12DA	SUR	SR-PR	11500	16500	1400
#A3EF21	SUR	SR-BR	6200	9200	680
#3B2A87	SVK	SK-ZI	145000	465000	82000
#271CB4	SVK	SK-PV	185000	525000	78000
#8A8EE0	SVK	SK-KI	175000	515000	76500
#BDD095	SVK	SK-BL	94500	425000	82500
#9462ED	SVK	SK-TA	92500	385000	68500
#31F793	SVK	SK-TC	105000	425000	74500
#DB5B33	SVK	SK-BC	115000	445000	84500
#F3D8CF	SVK	SK-NI	118000	485000	92000
#7DB714	SVN	SI-090	850	3250	620
#A13F61	SVN	SI-078	680	2450	480
#A9FFFB	SVN	SI-033	940	3450	650
#F447C0	SVN	SI-161	2100	7400	1250
#D31C36	SVN	SI-031	820	2950	540
#6CC18B	SVN	SI-056	950	3650	680
#F57032	SVN	SI-059	1250	4650	840
#707CFF	SVN	SI-156	2650	9850	1850
#6FBDD1	SVN	SI-047	1850	6250	1150
#9B34C7	SVN	SI-053	640	2450	480
#10F633	SVN	SI-006	1350	4850	860
#D155D9	SVN	SI-046	1550	5450	980
#0FECE5	SVN	SI-128	1650	5850	1050
#291BFD	SVN	SI-044	2150	7650	1350
#546BAF	SVN	SI-007	2450	8450	1550
#375AB1	SVN	SI-084	780	2850	520
#93CC51	SVN	SI-183	2200	7850	1450
#24D814	SVN	SI-075	920	3250	580
#4210C9	SVN	SI-049	4200	15500	2850
#E4FBEB	SVN	SI-111	4600	16500	3100
#FC192B	SVN	SI-035	2850	9850	1950
#158DFA	SVN	SI-050	3150	10800	2100
#7D7756	SVN	SI-105	1650	5850	1050
#E27954	SVN	SI-152	1850	6450	1150
#98E3DB	SVN	SI-029	3450	11500	2250
#4E0ED0	SVN	SI-195	920	3250	580
#874766	SVN	SI-118	1250	4450	820
#96EBEB	SVN	SI-055	1150	4150	740
#6B8E2B	SVN	SI-070	14500	78500	19500
#A30ABB	SVN	SI-178	850	2950	540
#66CFEC	SVN	SI-101	5400	19500	3600
#E4EC4A	SVN	SI-081	2850	9650	1850
#E1A0D5	SVN	SI-025	1550	5250	940
#8E34C3	SVN	SI-093	920	3250	580
#9F4A76	SVN	SI-103	1050	3650	680
#0EAE39	SVN	SI-175	840	2850	520
#195518	SVN	SI-074	1850	6450	1150
#83A2C9	SVN	SI-016	1650	5850	1050
#A1BCD4	SVN	SI-131	2150	7450	1350
#30A62F	SVN	SI-192	860	2950	540
#445C5E	SVN	SI-041	3450	12500	2250
#BB6CF0	SVN	SI-180	1150	4150	740
#819438	SVN	SI-163	1450	4850	860
#3DCBBF	SVN	SI-015	1250	4250	780
#19E01A	SVN	SI-063	1450	4850	860
#52D8A4	SVN	SI-176	940	3250	580
#9CFCFA	SVN	SI-087	2450	8450	1550
#AC8FAA	SVN	SI-143	1650	5850	1050
#99D6DC	SVN	SI-028	950	3450	620
#EE6AD1	SVN	SI-135	850	2950	540
#B73A5C	SVN	SI-172	920	3250	580
#B1B37E	SVN	SI-191	1250	4450	820
#B56C18	SVN	SI-107	2650	9250	1650
#B05A3A	SVN	SI-106	3250	11500	2100
#3D6321	SVN	SI-149	1550	5450	980
#4310A3	SVN	SI-092	1050	3650	680
#83DE6B	SVN	SI-009	1250	4250	780
#35BBCC	SVN	SI-054	7400	34500	5800
#4833F9	SVN	SI-119	2850	9850	1850
#E378BE	SVN	SI-085	3150	10800	1950
#898121	SVN	SI-073	1650	5850	1050
#12D32B	SVN	SI-017	6400	32500	5400
#F39476	SVN	SI-048	8200	36500	6200
#6D1D30	SVN	SI-165	1150	4150	740
#704565	SVN	SI-066	850	2950	540
#FC8EDD	SVN	SI-065	1950	6850	1250
#536E5F	SVN	SI-038	1250	4250	780
#F2DDB8	SVN	SI-040	2450	8450	1550
#8367D0	SVN	SI-089	1650	5850	1050
#5C3D92	SVN	SI-026	2850	9850	1850
#F5EC92	SVN	SI-169	1450	4850	860
#66E9E3	SVN	SI-160	850	2950	540
#831C14	SVN	SI-058	1750	6150	1100
#3E1BBF	SVN	SI-181	1150	4150	740
#A747A1	SVN	SI-167	920	3250	580
#21A6DE	SVN	SI-177	860	2950	540
#4971F3	SVN	SI-112	3850	13500	2450
#7A3871	SVN	SI-141	2650	9250	1650
#D5F757	SVN	SI-095	1250	4450	820
#F57B61	SVN	SI-117	2150	7450	1350
#470D81	SVN	SI-012	1050	3650	680
#6E806B	SVN	SI-043	1850	6450	1150
#65479E	SVN	SI-071	1450	4850	860
#F8BD1A	SVN	SI-052	1950	6850	1250
#4BEA17	SVN	SI-122	1550	5450	980
#17CCE1	SVN	SI-146	3250	11500	2100
#EF923A	SVN	SI-004	2850	9850	1850
#B88394	SVN	SI-082	1650	5850	1050
#118C71	SVN	SI-102	2450	8450	1550
#61B7F1	SVN	SI-126	1450	4850	860
#1943F2	SVN	SI-062	2150	7450	1350
#376583	SVN	SI-067	950	3450	620
#F9B645	SVN	SI-068	1250	4450	820
#686820	SVN	SI-148	1150	4150	740
#0E0ACE	SVN	SI-057	1850	6450	1150
#A952E6	SVN	SI-154	860	2950	540
#1A8139	SVN	SI-108	2250	7850	1450
#35F6A0	SVN	SI-138	1650	5850	1050
#A16720	SVN	SI-164	1450	4850	860
#92ABF2	SVN	SI-072	1950	6850	1250
#BEFFED	SVN	SI-140	2450	8450	1550
#C52326	SVN	SI-162	920	3250	580
#EBD33E	SVN	SI-153	1050	3650	680
#C0F3B8	SVN	SI-186	850	2950	540
#B411A8	SVN	SI-097	1150	4150	740
#7DA7EE	SVN	SI-158	940	3250	580
#BF7021	SVN	SI-080	1550	5450	980
#B10AB8	SVN	SI-182	1250	4450	820
#6BC25A	SVN	SI-008	1650	5850	1050
#F6A31E	SVN	SI-021	1850	6450	1150
#B8C04B	SVN	SI-027	5400	18500	3400
#224448	SVN	SI-064	1950	6850	1250
#C0B280	SVN	SI-185	860	2950	540
#288FBC	SVN	SI-018	1250	4450	820
#634FAC	SVN	SI-098	1050	3650	680
#148044	SVN	SI-115	1450	4850	860
#439BED	SVN	SI-189	1650	5850	1050
#130C17	SVN	SI-133	2250	7850	1450
#122C20	SVN	SI-173	950	3450	620
#A60E6E	SVN	SI-125	1550	5450	980
#CA2272	SVN	SI-079	2850	9850	1850
#5594A3	SVN	SI-137	2150	7450	1350
#3D7849	SVN	SI-139	1150	4150	740
#F590CD	SVN	SI-144	1350	4650	840
#571298	SVN	SI-076	3650	12500	2250
#CCBD6A	SVN	SI-05	2450	8450	1550
#566CFC	SVN	SI-060	2850	9850	1850
#ED3ECC	SVN	SI-030	1650	5850	1050
#9942E9	SVN	SI-013	2250	7850	1450
#4B8C17	SVN	SI-134	1950	6850	1250
#0C60C0	SVN	SI-005	1450	4850	860
#AC1BD9	SVN	SI-094	920	3250	580
#DE3276	SVN	SI-091	1250	4450	820
#D2313C	SVN	SI-155	1050	3650	680
#9AF259	SVN	SI-011	2450	8450	1550
#DD290A	SVN	SI-083	1650	5850	1050
#918420	SVN	SI-023	2150	7450	1350
#F0D13C	SVN	SI-039	1850	6450	1150
#3E2988	SVN	SI-061	38500	185000	41500
#447C25	SVN	SI-194	860	2950	540
#793BDE	SVN	SI-037	4200	14500	2650
#C8C92E	SVN	SI-022	1550	5450	980
#4D4C54	SVN	SI-174	920	3250	580
#95C79D	SVN	SI-077	1250	4450	820
#B77DC5	SVN	SI-020	2850	9850	1850
#73CF17	SVN	SI-099	1050	3650	680
#B8F9A6	SVN	SI-127	1650	5850	1050
#F19F75	SVN	SI-114	6400	22500	3850
#305F66	SVN	SI-147	1850	6450	1150
#D9841E	SVN	SI-171	850	2950	540
#C1EE40	SVN	SI-014	2450	8450	1550
#D93538	SVN	SI-003	2150	7450	1350
#FC352A	SVN	SI-001	2650	9250	1650
#22CAB9	SVN	SI-019	3450	11800	2150
#E5FA11	SVN	SI-036	4200	14500	2650
#4429BB	SVN	SI-136	1150	4150	740
#401057	SVN	SI-150	920	3250	580
#BC76AE	SVN	SI-120	4800	16500	2950
#E3C72E	SVN	SI-051	1550	5450	980
#EE758B	SVN	SI-124	1950	6850	1250
#5B44EC	SVN	SI-110	2850	9850	1850
#F4173D	SVN	SI-170	860	2950	540
#9FD6CF	SVN	SI-130	1450	4850	860
#5D4FD8	SVN	SI-193	1050	3650	680
#75D845	SVN	SI-132	1250	4450	820
#7637E0	SVN	SI-100	1850	6450	1150
#64F699	SVN	SI-116	2150	7450	1350
#EC7367	SVN	SI-187	940	3250	580
#A50AED	SVN	SI-002	1650	5850	1050
#B90FCC	SVN	SI-188	850	2950	540
#29FA16	SVN	SI-086	2450	8450	1550
#20471E	SVN	SI-032	2250	7850	1450
#679C4D	SVN	SI-123	1350	4650	840
#88F26A	SVN	SI-034	1550	5450	980
#4E786C	SVN	SI-190	920	3250	580
#BC9539	SVN	SI-129	5600	19500	3450
#DE8DE7	SVN	SI-151	1150	4150	740
#A927F5	SVN	SI-184	860	2950	540
#69481E	SVN	SI-054	7400	34500	5800
#BAD26C	SVN	SI-159	1050	3650	680
#CE3DD1	SVN	SI-096	6800	24500	4400
#26C88E	SVN	SI-069	1850	6450	1150
#463555	SVN	SI-113	2150	7450	1350
#E5EC9F	SVN	SI-168	940	3250	580
#C5DA4A	SVN	SI-045	2850	9850	1850
#59128A	SVN	SI-024	1450	4850	860
#51A050	SVN	SI-166	1250	4450	820
#66758A	SVN	SI-042	3450	11800	2150
#8A4AA7	SVN	SI-109	4200	14500	2650
#F474D8	SVN	SI-157	1950	6850	1250
#FAE390	SVN	SI-179	850	2950	540
#DED15F	SVN	SI-104	2650	9250	1650
#7A866F	SVN	SI-121	3150	10800	1950
#5E0A4E	SWE	SE-BD	46500	165000	48500
#4F8BE5	SWE	SE-AC	48500	168000	46500
#FFE75E	SWE	SE-Z	24500	82500	24500
#C4B0BC	SWE	SE-W	48500	175000	54500
#74DBDA	SWE	SE-S	48500	175000	56500
#C36C50	SWE	SE-O	285000	965000	265000
#A346DA	SWE	SE-Y	42500	155000	48500
#0A7E29	SWE	SE-X	48500	175000	58500
#55DC43	SWE	SE-C	56500	185000	54500
#D3A713	SWE	SE-AB	345000	1180000	285000
#BA3E6D	SWE	SE-D	44500	158000	52500
#CB4F38	SWE	SE-E	76500	255000	68500
#CEC5F5	SWE	SE-H	36500	135000	46500
#0E6995	SWE	SE-K	26500	92500	31500
#C42C70	SWE	SE-M	215000	745000	205000
#A679A9	SWE	SE-N	56500	185000	52500
#64C6A0	SWE	SE-I	10500	34500	11500
#BF2538	SWE	SE-U	28500	96500	26500
#D53E25	SWE	SE-F	64500	205000	64500
#CE7F80	SWE	SE-T	48500	172000	54500
#4DB2A2	SWE	SE-G	32500	115000	36500
#31E351	SWZ	SZ-LU	36500	48500	3200
#4676A5	SWZ	SZ-HH	115000	145000	8400
#9B9C85	SWZ	SZ-MA	84500	105000	6200
#4782F9	SWZ	SZ-SH	82500	98500	5800
#DBCEB3	SXM	NL-SX	6800	22500	1650
#BDE42E	SYC	SC-X02~	240	750	85
#7CE75E	SYC	SC-15	1150	3250	380
#7BB7F8	SYC	SC-13	950	2850	320
#79ECE6	SYC	SC-02	980	2950	340
#FB3A47	SYC	SC-06	840	2450	280
#BCC89E	SYC	SC-23	750	2150	240
#39CAB4	SYC	SC-05	920	2650	290
#EE3B28	SYC	SC-04	1050	3150	350
#B73A63	SYC	SC-01	1250	3650	410
#5D20E4	SYC	SC-20	720	2050	220
#3B37AF	SYC	SC-11	860	2550	280
#50E96F	SYC	SC-25	940	2750	310
#30FC68	SYC	SC-19	680	1950	210
#10793F	SYC	SC-18	740	2150	230
#E6BCD6	SYC	SC-09	820	2350	260
#A7C062	SYC	SC-16	1150	3350	380
#51A8F5	SYC	SC-03	950	2850	320
#3B6A14	SYC	SC-12	880	2650	290
#EC5973	SYC	SC-08	1050	3050	340
#16E8B6	SYC	SC-10	760	2250	250
#C092B6	SYC	SC-21	650	1850	200
#8CDFAB	SYC	SC-07	920	2750	310
#B73959	SYC	SC-14	840	2450	270
#F55D62	SYC	SC-17	880	2550	280
#AEBF9A	SYC	SC-22	750	2150	240
#45BF37	SYC	SC-24	720	2050	220
#FABD0D	SYR	SY-X01~	5400	12500	850
#297C8D	SYR	SY-HI	565000	725000	54000
#EEC980	SYR	SY-TA	285000	385000	28000
#7FE06A	SYR	SY-RD	345000	425000	31500
#875BA7	SYR	SY-HA	425000	515000	36500
#EF9847	SYR	SY-RA	295000	365000	24500
#53DF23	SYR	SY-HL	1450000	1850000	135000
#F26519	SYR	SY-ID	465000	585000	41000
#3BC8AB	SYR	SY-LA	325000	485000	38500
#8D0BBA	SYR	SY-SU	115000	165000	12500
#5C1A77	SYR	SY-DR	315000	415000	29500
#E54145	SYR	SY-DY	385000	465000	32500
#E5F08F	SYR	SY-QU	18500	26500	1800
#6DB64B	SYR	SY-HM	525000	685000	52000
#17A2D0	SYR	SY-DI	1350000	1950000	145000
#536641	TCA	TC-X03~	380	950	65
#A2C634	TCA	TC-X04~	420	1050	75
#3715F2	TCA	TC-X01~	1450	3850	280
#AFB0DE	TCA	TC-X02~	3150	8450	580
#EF84F2	TCA	TC-X05~	240	620	45
#8CBD6B	TCA	TC-X06~	65	180	15
#49C4F4	TCD	TD-LC	68000	74000	4800
#FE7E0F	TCD	TD-SI	84000	92000	5800
#E187A7	TCD	TD-SA	115000	125000	8400
#4A5F78	TCD	TD-MC	215000	235000	15500
#9AE8B3	TCD	TD-MA	225000	245000	16500
#7C726F	TCD	TD-LR	185000	198000	13500
#EAE9F6	TCD	TD-HL	195000	215000	14500
#89B471	TCD	TD-CB	165000	178000	12000
